Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
NQM24,"04/24/2024 20:30",17982.25,17984,17955.75,17957.5,-25.,-0.14%,2544,N/A
NQM24,"04/24/2024 20:00",17984.75,17987.5,17973.75,17982.5,-1.75,-0.01%,1486,N/A
NQM24,"04/24/2024 19:30",17968.5,17990.25,17964.75,17984.25,16,+0.09%,2814,N/A
NQM24,"04/24/2024 19:00",17959.75,17980,17953.75,17968.25,8.75,+0.05%,3176,N/A
NQM24,"04/24/2024 18:30",17970.5,17972.5,17943,17959.5,-10.5,-0.06%,2088,N/A
NQM24,"04/24/2024 18:00",17963.25,17978.75,17960.5,17970,7.25,+0.04%,2366,N/A
NQM24,"04/24/2024 17:30",17979.75,17982.75,17954,17962.75,-17.,-0.09%,3195,N/A
NQM24,"04/24/2024 17:00",17945.75,17980,17933.25,17979.75,-23.25,-0.13%,6349,N/A
NQM24,"04/24/2024 15:30",18014.75,18018,17977.5,18003,-11.,-0.06%,8014,N/A
NQM24,"04/24/2024 15:00",18154,18173,17979,18014,-140.,-0.77%,33638,N/A
NQM24,"04/24/2024 14:30",18165.5,18182.5,18153.75,18154,-11.25,-0.06%,32776,N/A
NQM24,"04/24/2024 14:00",18108.5,18179,18102,18165.25,57,+0.31%,30646,N/A
NQM24,"04/24/2024 13:30",18133.5,18141.75,18105.5,18108.25,-24.75,-0.14%,29289,N/A
NQM24,"04/24/2024 13:00",18194.5,18198.75,18128.5,18133,-61.25,-0.34%,31910,N/A
NQM24,"04/24/2024 12:30",18148.75,18201,18148,18194.25,45.75,+0.25%,26278,N/A
NQM24,"04/24/2024 12:00",18118.5,18154,18103,18148.5,30,+0.17%,25862,N/A
NQM24,"04/24/2024 11:30",18104.25,18120.75,18063,18118.5,13.75,+0.08%,29037,N/A
NQM24,"04/24/2024 11:00",18103.25,18127,18077.25,18104.75,1.5,+0.01%,32695,N/A
NQM24,"04/24/2024 10:30",18154.75,18177.75,18098.5,18103.25,-51.,-0.28%,37189,N/A
NQM24,"04/24/2024 10:00",18189.5,18196.75,18131.75,18154.25,-35.75,-0.20%,40014,N/A
NQM24,"04/24/2024 09:30",18223.5,18238,18173.5,18190,-33.25,-0.18%,41141,N/A
NQM24,"04/24/2024 09:00",18232.5,18272,18207.75,18223.25,-8.5,-0.05%,49639,N/A
NQM24,"04/24/2024 08:30",18226.75,18291.25,18207.25,18231.75,5,+0.03%,88389,N/A
NQM24,"04/24/2024 08:00",18201,18231.75,18184,18226.75,25.75,+0.14%,13819,N/A
NQM24,"04/24/2024 07:30",18231.75,18250.5,18192.5,18201,-32.5,-0.18%,14670,N/A
NQM24,"04/24/2024 07:00",18220.75,18235.25,18209.25,18233.5,13.5,+0.07%,5617,N/A
NQM24,"04/24/2024 06:30",18211.75,18226.75,18205,18220,7.5,+0.04%,6085,N/A
NQM24,"04/24/2024 06:00",18191.25,18212.75,18188.25,18212.5,21.25,+0.12%,5660,N/A
NQM24,"04/24/2024 05:30",18206.25,18207,18183,18191.25,-15.,-0.08%,3869,N/A
NQM24,"04/24/2024 05:00",18176.75,18207.25,18170.75,18206.25,29,+0.16%,5432,N/A
NQM24,"04/24/2024 04:30",18186.5,18191.5,18162.75,18177.25,-9.25,-0.05%,4925,N/A
NQM24,"04/24/2024 04:00",18192.75,18205,18182.25,18186.5,-5.25,-0.03%,3536,N/A
NQM24,"04/24/2024 03:30",18209.5,18214.75,18186.5,18191.75,-17.5,-0.10%,4987,N/A
NQM24,"04/24/2024 03:00",18223.5,18224,18205.75,18209.25,-14.,-0.08%,4056,N/A
NQM24,"04/24/2024 02:30",18218.25,18228,18205.75,18223.25,4,+0.02%,4134,N/A
NQM24,"04/24/2024 02:00",18227.25,18235.25,18208,18219.25,-7.5,-0.04%,4954,N/A
NQM24,"04/24/2024 01:30",18231.25,18234.5,18215,18226.75,-4.75,-0.03%,2943,N/A
NQM24,"04/24/2024 01:00",18237,18240.25,18218,18231.5,-5.,-0.03%,3512,N/A
NQM24,"04/24/2024 00:30",18228,18243.25,18225,18236.5,8.5,+0.05%,1898,N/A
NQM24,"04/24/2024 00:00",18224,18235.5,18222,18228,4.25,+0.02%,1412,N/A
NQM24,"04/23/2024 23:30",18224,18227,18220.75,18223.75,-0.75,0.00%,940,N/A
NQM24,"04/23/2024 23:00",18228.5,18229.25,18220.5,18224.5,-4.5,-0.02%,1168,N/A
NQM24,"04/23/2024 22:30",18231.25,18234.5,18224.75,18229,-0.75,0.00%,1383,N/A
NQM24,"04/23/2024 22:00",18224.5,18241,18223,18229.75,6,+0.03%,2475,N/A
NQM24,"04/23/2024 21:30",18229.5,18231.75,18221,18223.75,-6.25,-0.03%,1502,N/A
NQM24,"04/23/2024 21:00",18222.5,18233.5,18217.75,18230,7.5,+0.04%,2030,N/A
NQM24,"04/23/2024 20:30",18215.75,18227,18204,18222.5,6.75,+0.04%,3201,N/A
NQM24,"04/23/2024 20:00",18210,18220,18204.5,18215.75,5.75,+0.03%,2008,N/A
NQM24,"04/23/2024 19:30",18205.25,18216.25,18201.75,18210,4.5,+0.02%,2116,N/A
NQM24,"04/23/2024 19:00",18195.75,18205.5,18182.5,18205.5,9.5,+0.05%,2939,N/A
NQM24,"04/23/2024 18:30",18188.25,18213,18177,18196,8.25,+0.05%,4248,N/A
NQM24,"04/23/2024 18:00",18175.25,18187.75,18167.5,18187.75,12.75,+0.07%,2201,N/A
NQM24,"04/23/2024 17:30",18164.75,18175.75,18160,18175,10.25,+0.06%,1782,N/A
NQM24,"04/23/2024 17:00",18177.75,18193.75,18160.75,18164.75,12.5,+0.07%,3911,N/A
NQM24,"04/23/2024 15:30",18146.5,18161.75,18145.75,18152.25,4.25,+0.02%,4244,N/A
NQM24,"04/23/2024 15:00",18102.5,18156.75,18087.75,18148,45,+0.25%,22136,N/A
NQM24,"04/23/2024 14:30",18120,18130.5,18088,18103,-17.25,-0.10%,39416,N/A
NQM24,"04/23/2024 14:00",18141.25,18144.75,18106.5,18120.25,-20.75,-0.11%,20746,N/A
NQM24,"04/23/2024 13:30",18144,18153,18121.75,18141,-2.5,-0.01%,17629,N/A
NQM24,"04/23/2024 13:00",18132.75,18147.5,18116.25,18143.5,11,+0.06%,17965,N/A
NQM24,"04/23/2024 12:30",18095.25,18136.5,18084,18132.5,37.5,+0.21%,20667,N/A
NQM24,"04/23/2024 12:00",18090,18109.5,18067,18095,5.5,+0.03%,23929,N/A
NQM24,"04/23/2024 11:30",18102,18110.75,18074.25,18089.5,-12.25,-0.07%,19960,N/A
NQM24,"04/23/2024 11:00",18059.75,18111.5,18059.75,18101.75,42.25,+0.23%,21276,N/A
NQM24,"04/23/2024 10:30",18084.5,18097.25,18056,18059.5,-24.5,-0.14%,23882,N/A
NQM24,"04/23/2024 10:00",18088,18103.25,18037,18084,-4.25,-0.02%,39331,N/A
NQM24,"04/23/2024 09:30",18061.25,18094.75,18047,18088.25,27.25,+0.15%,52061,N/A
NQM24,"04/23/2024 09:00",17997,18066.5,17971,18061,64.25,+0.36%,54937,N/A
NQM24,"04/23/2024 08:30",17924.5,18023.5,17909.5,17996.75,72.75,+0.41%,97866,N/A
NQM24,"04/23/2024 08:00",17918,17932.75,17907.5,17924,6.25,+0.03%,11700,N/A
NQM24,"04/23/2024 07:30",17882.5,17923.5,17882.5,17917.75,35.5,+0.20%,9960,N/A
NQM24,"04/23/2024 07:00",17887,17889.75,17855.75,17882.25,-4.5,-0.03%,8817,N/A
NQM24,"04/23/2024 06:30",17897.75,17906.25,17880.75,17886.75,-10.5,-0.06%,5837,N/A
NQM24,"04/23/2024 06:00",17906.25,17925.5,17896.25,17897.25,-9.,-0.05%,5590,N/A
NQM24,"04/23/2024 05:30",17895.25,17912.5,17893,17906.25,11.25,+0.06%,4662,N/A
NQM24,"04/23/2024 05:00",17871,17900.75,17866.75,17895,23.75,+0.13%,4219,N/A
NQM24,"04/23/2024 04:30",17897.5,17900,17862.5,17871.25,-26.,-0.15%,4773,N/A
NQM24,"04/23/2024 04:00",17878,17900.5,17874.75,17897.25,17.75,+0.10%,3885,N/A
NQM24,"04/23/2024 03:30",17888,17890.75,17864,17879.5,-8.25,-0.05%,4428,N/A
NQM24,"04/23/2024 03:00",17860,17897.25,17860,17887.75,28.5,+0.16%,6242,N/A
NQM24,"04/23/2024 02:30",17862.5,17865.75,17841.75,17859.25,-3.25,-0.02%,4848,N/A
NQM24,"04/23/2024 02:00",17847,17864.25,17839,17862.5,15.25,+0.09%,5247,N/A
NQM24,"04/23/2024 01:30",17818.5,17850.5,17815.25,17847.25,28.75,+0.16%,2952,N/A
NQM24,"04/23/2024 01:00",17832.75,17833.25,17818,17818.5,-13.5,-0.08%,1732,N/A
NQM24,"04/23/2024 00:30",17819.5,17837.75,17813.25,17832,12.25,+0.07%,2216,N/A
NQM24,"04/23/2024 00:00",17826.25,17829.25,17816,17819.75,-7.,-0.04%,1620,N/A
NQM24,"04/22/2024 23:30",17829.5,17831.25,17820.5,17826.75,-3.,-0.02%,1116,N/A
NQM24,"04/22/2024 23:00",17827.75,17838,17826.5,17829.75,2.75,+0.02%,1009,N/A
NQM24,"04/22/2024 22:30",17828,17831.75,17823.25,17827,-0.5,0.00%,948,N/A
NQM24,"04/22/2024 22:00",17820.75,17830,17810.25,17827.5,7.75,+0.04%,1676,N/A
NQM24,"04/22/2024 21:30",17817.5,17825.5,17815,17819.75,1.5,+0.01%,1276,N/A
NQM24,"04/22/2024 21:00",17801,17824.25,17797.25,17818.25,16.5,+0.09%,2738,N/A
NQM24,"04/22/2024 20:30",17819.5,17829,17787.25,17801.75,-17.5,-0.10%,3840,N/A
NQM24,"04/22/2024 20:00",17826.75,17829.25,17809,17819.25,-8.5,-0.05%,1510,N/A
NQM24,"04/22/2024 19:30",17820,17832.5,17819.25,17827.75,7.75,+0.04%,1445,N/A
NQM24,"04/22/2024 19:00",17818,17834.25,17811.75,17820,1.75,+0.01%,2250,N/A
NQM24,"04/22/2024 18:30",17817.5,17826.25,17812.5,17818.25,0.25,0.00%,2392,N/A
NQM24,"04/22/2024 18:00",17833.75,17838,17782,17818,-16.,-0.09%,4034,N/A
NQM24,"04/22/2024 17:30",17836.75,17841.5,17831,17834,-2.75,-0.02%,946,N/A
NQM24,"04/22/2024 17:00",17848,17869,17825.5,17836.75,-4.,-0.02%,2829,N/A
NQM24,"04/22/2024 15:30",17830.25,17842.75,17830,17840.75,10.5,+0.06%,1982,N/A
NQM24,"04/22/2024 15:00",17846.25,17851.25,17819.5,17830.25,-16.,-0.09%,10470,N/A
NQM24,"04/22/2024 14:30",17885.5,17890,17820.75,17846.25,-39.25,-0.22%,52851,N/A
NQM24,"04/22/2024 14:00",17906.5,17914.75,17872,17885.5,-21.25,-0.12%,24406,N/A
NQM24,"04/22/2024 13:30",17924.75,17943.75,17876.75,17906.75,-17.5,-0.10%,34106,N/A
NQM24,"04/22/2024 13:00",17893,17933.5,17879.5,17924.25,31.25,+0.17%,25442,N/A
NQM24,"04/22/2024 12:30",17840,17910.5,17837.25,17893,53.25,+0.30%,35272,N/A
NQM24,"04/22/2024 12:00",17770,17840.25,17763,17839.75,70.25,+0.40%,25355,N/A
NQM24,"04/22/2024 11:30",17755,17771.75,17730,17769.5,15.25,+0.09%,20890,N/A
NQM24,"04/22/2024 11:00",17747.25,17791.75,17742,17754.25,7.25,+0.04%,27902,N/A
NQM24,"04/22/2024 10:30",17701.5,17750,17697.5,17747,45.25,+0.26%,31569,N/A
NQM24,"04/22/2024 10:00",17681.5,17705,17644.25,17701.75,20.5,+0.12%,36299,N/A
NQM24,"04/22/2024 09:30",17689,17732.75,17661,17681.25,-7.25,-0.04%,48045,N/A
NQM24,"04/22/2024 09:00",17779,17809.75,17678,17688.5,-90.25,-0.51%,56579,N/A
NQM24,"04/22/2024 08:30",17784.5,17827.25,17759.75,17778.75,-6.,-0.03%,76456,N/A
NQM24,"04/22/2024 08:00",17792,17802.75,17781,17784.75,-6.75,-0.04%,9658,N/A
NQM24,"04/22/2024 07:30",17756.5,17799.5,17750.75,17791.5,35.75,+0.20%,8642,N/A
NQM24,"04/22/2024 07:00",17774.75,17783.75,17742,17755.75,-18.75,-0.11%,7796,N/A
NQM24,"04/22/2024 06:30",17773.5,17793.75,17769,17774.5,1.25,+0.01%,4645,N/A
NQM24,"04/22/2024 06:00",17775.75,17795.25,17752.75,17773.25,-2.,-0.01%,6789,N/A
NQM24,"04/22/2024 05:30",17799.25,17799.25,17768,17775.25,-24.5,-0.14%,4552,N/A
NQM24,"04/22/2024 05:00",17788.75,17810,17788.75,17799.75,11,+0.06%,4118,N/A
NQM24,"04/22/2024 04:30",17777,17795,17771,17788.75,12,+0.07%,3625,N/A
NQM24,"04/22/2024 04:00",17757.5,17786.5,17754,17776.75,18.5,+0.10%,3877,N/A
NQM24,"04/22/2024 03:30",17756.5,17770.25,17743.25,17758.25,2,+0.01%,4174,N/A
NQM24,"04/22/2024 03:00",17753.75,17767.75,17729.25,17756.25,1.5,+0.01%,5730,N/A
NQM24,"04/22/2024 02:30",17768.5,17770.75,17743.25,17754.75,-13.5,-0.08%,3609,N/A
NQM24,"04/22/2024 02:00",17795.75,17797.5,17749.25,17768.25,-28.,-0.16%,5969,N/A
NQM24,"04/22/2024 01:30",17787.25,17801.25,17776.5,17796.25,8.25,+0.05%,3973,N/A
NQM24,"04/22/2024 01:00",17777.25,17797.5,17771.5,17788,10,+0.06%,4111,N/A
NQM24,"04/22/2024 00:30",17760.25,17778.5,17758.5,17778,17.25,+0.10%,2442,N/A
NQM24,"04/22/2024 00:00",17761,17763.25,17749.75,17760.75,0,0.00%,1819,N/A
NQM24,"04/21/2024 23:30",17747,17764.25,17747,17760.75,14,+0.08%,2079,N/A
NQM24,"04/21/2024 23:00",17735.5,17747.25,17732.25,17746.75,11.25,+0.06%,1034,N/A
NQM24,"04/21/2024 22:30",17742,17744.75,17731,17735.5,-7.,-0.04%,1575,N/A
NQM24,"04/21/2024 22:00",17735.75,17747.75,17735.5,17742.5,5.25,+0.03%,1281,N/A
NQM24,"04/21/2024 21:30",17747.5,17751,17731.25,17737.25,-10.25,-0.06%,1892,N/A
NQM24,"04/21/2024 21:00",17743.75,17753.5,17736.25,17747.5,4.5,+0.03%,2395,N/A
NQM24,"04/21/2024 20:30",17729.25,17745.25,17715.25,17743,14.25,+0.08%,3971,N/A
NQM24,"04/21/2024 20:00",17714,17750.25,17709,17728.75,14.75,+0.08%,4607,N/A
NQM24,"04/21/2024 19:30",17754.75,17755.5,17696.5,17714,-40.75,-0.23%,5953,N/A
NQM24,"04/21/2024 19:00",17765.5,17766.75,17752,17754.75,-10.75,-0.06%,2680,N/A
NQM24,"04/21/2024 18:30",17748.75,17768.75,17745,17765.5,16.75,+0.09%,2121,N/A
NQM24,"04/21/2024 18:00",17753,17760.75,17740,17748.75,-4.5,-0.03%,2492,N/A
NQM24,"04/21/2024 17:30",17744,17758.5,17734,17753.25,9.5,+0.05%,3305,N/A
NQM24,"04/21/2024 17:00",17724,17751,17691.5,17743.75,68.75,+0.39%,5116,N/A
NQM24,"04/19/2024 15:30",17679,17682.5,17667.5,17675,-3.75,-0.02%,3033,N/A
NQM24,"04/19/2024 15:00",17677.75,17683.25,17654,17678.75,1.25,+0.01%,16839,N/A
NQM24,"04/19/2024 14:30",17677,17692.25,17609,17677.5,0.25,0.00%,78822,N/A
NQM24,"04/19/2024 14:00",17655.25,17701.75,17618,17677.25,22.25,+0.13%,52060,N/A
NQM24,"04/19/2024 13:30",17707.5,17728,17627.75,17655,-51.75,-0.29%,66479,N/A
NQM24,"04/19/2024 13:00",17785,17787.5,17706.25,17706.75,-78.25,-0.44%,50615,N/A
NQM24,"04/19/2024 12:30",17757.25,17836.25,17754.25,17785,28.25,+0.16%,36378,N/A
NQM24,"04/19/2024 12:00",17779.75,17811.5,17751.5,17756.75,-23.,-0.13%,38426,N/A
NQM24,"04/19/2024 11:30",17704.5,17782.5,17699.5,17779.75,75.75,+0.43%,45365,N/A
NQM24,"04/19/2024 11:00",17785.75,17814.25,17702.5,17704,-81.75,-0.46%,52988,N/A
NQM24,"04/19/2024 10:30",17829,17846.5,17784.25,17785.75,-43.,-0.24%,42581,N/A
NQM24,"04/19/2024 10:00",17885,17885.25,17815,17828.75,-56.75,-0.32%,41954,N/A
NQM24,"04/19/2024 09:30",17872.25,17918,17840.75,17885.5,13.75,+0.08%,53362,N/A
NQM24,"04/19/2024 09:00",17950.25,17969.75,17836.75,17871.75,-78.75,-0.44%,70639,N/A
NQM24,"04/19/2024 08:30",17990.75,18012.75,17924.25,17950.5,-39.75,-0.22%,86460,N/A
NQM24,"04/19/2024 08:00",18012.75,18018.5,17965,17990.25,-23.25,-0.13%,19961,N/A
NQM24,"04/19/2024 07:30",18026,18049,18004.25,18013.5,-11.5,-0.06%,11760,N/A
NQM24,"04/19/2024 07:00",18000,18032.75,17977,18025,25.75,+0.14%,11490,N/A
NQM24,"04/19/2024 06:30",17977.5,18003.25,17968,17999.25,22.25,+0.12%,10418,N/A
NQM24,"04/19/2024 06:00",17940,17983.75,17926.25,17977,36.75,+0.20%,8907,N/A
NQM24,"04/19/2024 05:30",17925,17941.75,17904.25,17940.25,15.5,+0.09%,4844,N/A
NQM24,"04/19/2024 05:00",17930.5,17961,17912.5,17924.75,-6.,-0.03%,6556,N/A
NQM24,"04/19/2024 04:30",17935.25,17960,17928,17930.75,-4.25,-0.02%,6473,N/A
NQM24,"04/19/2024 04:00",17908.5,17937,17905.75,17935,27,+0.15%,4164,N/A
NQM24,"04/19/2024 03:30",17933.75,17939.75,17890.75,17908,-27.,-0.15%,5450,N/A
NQM24,"04/19/2024 03:00",17929.5,17943.75,17884.75,17935,6.75,+0.04%,8654,N/A
NQM24,"04/19/2024 02:30",17941,17941.25,17909,17928.25,-12.75,-0.07%,7485,N/A
NQM24,"04/19/2024 02:00",17922.25,17955.5,17918.5,17941,19.25,+0.11%,8970,N/A
NQM24,"04/19/2024 01:30",17894.75,17932.5,17891,17921.75,27.5,+0.15%,7959,N/A
NQM24,"04/19/2024 01:00",17868,17908.75,17846.5,17894.25,27,+0.15%,8062,N/A
NQM24,"04/19/2024 00:30",17874.5,17879.75,17846.25,17867.25,-8.75,-0.05%,3580,N/A
NQM24,"04/19/2024 00:00",17863,17883.5,17843,17876,12.25,+0.07%,4355,N/A
NQM24,"04/18/2024 23:30",17873.5,17887.5,17854.75,17863.75,-8.5,-0.05%,4374,N/A
NQM24,"04/18/2024 23:00",17834.25,17875.75,17832.5,17872.25,38.75,+0.22%,5573,N/A
NQM24,"04/18/2024 22:30",17825,17851.5,17811.5,17833.5,7.75,+0.04%,7320,N/A
NQM24,"04/18/2024 22:00",17777.25,17829,17753,17825.75,48.5,+0.27%,12124,N/A
NQM24,"04/18/2024 21:30",17750,17783,17722.75,17777.25,26.75,+0.15%,13676,N/A
NQM24,"04/18/2024 21:00",17770.5,17778,17677.5,17750.5,-22.,-0.12%,21060,N/A
NQM24,"04/18/2024 20:30",17835.75,17836.5,17730,17772.5,-64.,-0.36%,28769,N/A
NQM24,"04/18/2024 20:00",17933,17941.25,17830.75,17836.5,-96.75,-0.54%,18823,N/A
NQM24,"04/18/2024 19:30",17950.75,17960.25,17915.75,17933.25,-16.75,-0.09%,6881,N/A
NQM24,"04/18/2024 19:00",17985.25,17992,17933.5,17950,-35.25,-0.20%,8633,N/A
NQM24,"04/18/2024 18:30",18007,18013,17970,17985.25,-21.25,-0.12%,3655,N/A
NQM24,"04/18/2024 18:00",18018.5,18019,18001,18006.5,-12.5,-0.07%,2539,N/A
NQM24,"04/18/2024 17:30",18029.5,18032.75,18015.75,18019,-10.25,-0.06%,1491,N/A
NQM24,"04/18/2024 17:00",18026.5,18038.5,18022,18029.25,4,+0.02%,2272,N/A
NQM24,"04/18/2024 15:30",18028.75,18032.75,18010.25,18025.25,-3.25,-0.02%,3036,N/A
NQM24,"04/18/2024 15:00",18041,18082,18002,18028.5,-12.25,-0.07%,30314,N/A
NQM24,"04/18/2024 14:30",18058,18088.75,18025.25,18040.75,-17.,-0.09%,47598,N/A
NQM24,"04/18/2024 14:00",18029.5,18086.25,18029.25,18057.75,28.75,+0.16%,35291,N/A
NQM24,"04/18/2024 13:30",18058.5,18060.75,18018.75,18029,-29.25,-0.16%,33298,N/A
NQM24,"04/18/2024 13:00",18057,18092.5,18017.25,18058.25,1,+0.01%,40241,N/A
NQM24,"04/18/2024 12:30",18083,18090,18033.25,18057.25,-25.25,-0.14%,36302,N/A
NQM24,"04/18/2024 12:00",18106,18120.75,18032.75,18082.5,-23.25,-0.13%,48907,N/A
NQM24,"04/18/2024 11:30",18181.5,18184.75,18098,18105.75,-75.5,-0.42%,41237,N/A
NQM24,"04/18/2024 11:00",18188.75,18208.25,18165.25,18181.25,-7.75,-0.04%,29332,N/A
NQM24,"04/18/2024 10:30",18201.75,18211.25,18178.75,18189,-12.75,-0.07%,33240,N/A
NQM24,"04/18/2024 10:00",18207.5,18241.75,18189.25,18201.75,-6.,-0.03%,39561,N/A
NQM24,"04/18/2024 09:30",18147.75,18226.75,18147,18207.75,59.75,+0.33%,51587,N/A
NQM24,"04/18/2024 09:00",18105.75,18166.25,18078.25,18148,41.75,+0.23%,55213,N/A
NQM24,"04/18/2024 08:30",18169.25,18174.5,18047.75,18106.25,-62.5,-0.34%,97509,N/A
NQM24,"04/18/2024 08:00",18177.25,18192.25,18164.75,18168.75,-8.,-0.04%,12016,N/A
NQM24,"04/18/2024 07:30",18182,18202.25,18159.25,18176.75,-5.5,-0.03%,18144,N/A
NQM24,"04/18/2024 07:00",18205.75,18209,18177.5,18182.25,-23.5,-0.13%,6839,N/A
NQM24,"04/18/2024 06:30",18204,18220.25,18201.5,18205.75,2.25,+0.01%,5056,N/A
NQM24,"04/18/2024 06:00",18203.75,18219.75,18190.25,18203.5,-1.,-0.01%,4829,N/A
NQM24,"04/18/2024 05:30",18203.75,18217.25,18201.5,18204.5,-0.25,0.00%,4420,N/A
NQM24,"04/18/2024 05:00",18206.25,18208.25,18180.25,18204.75,-1.5,-0.01%,4457,N/A
NQM24,"04/18/2024 04:30",18181.5,18206.25,18170.5,18206.25,25,+0.14%,5561,N/A
NQM24,"04/18/2024 04:00",18218.25,18227.25,18175,18181.25,-37.25,-0.20%,5787,N/A
NQM24,"04/18/2024 03:30",18226,18230.5,18209.5,18218.5,-7.5,-0.04%,3383,N/A
NQM24,"04/18/2024 03:00",18242.25,18252.75,18204.75,18226,-16.75,-0.09%,7082,N/A
NQM24,"04/18/2024 02:30",18247,18250,18230.5,18242.75,-4.,-0.02%,4611,N/A
NQM24,"04/18/2024 02:00",18259.75,18260.75,18226.5,18246.75,-12.,-0.07%,6337,N/A
NQM24,"04/18/2024 01:30",18253.25,18262.5,18250.25,18258.75,5.5,+0.03%,2403,N/A
NQM24,"04/18/2024 01:00",18239.5,18266.5,18236,18253.25,13.75,+0.08%,5055,N/A
NQM24,"04/18/2024 00:30",18224.5,18251.25,18224.5,18239.5,14.75,+0.08%,4405,N/A
NQM24,"04/18/2024 00:00",18221.75,18228.75,18207.75,18224.75,3.5,+0.02%,2527,N/A
NQM24,"04/17/2024 23:30",18231.5,18231.75,18218.75,18221.25,-11.,-0.06%,1403,N/A
NQM24,"04/17/2024 23:00",18225.75,18232.25,18222,18232.25,6.75,+0.04%,927,N/A
NQM24,"04/17/2024 22:30",18223,18229.75,18219.75,18225.5,3,+0.02%,1195,N/A
NQM24,"04/17/2024 22:00",18215.75,18228.5,18215.5,18222.5,7.75,+0.04%,1436,N/A
NQM24,"04/17/2024 21:30",18216.75,18220,18209.75,18214.75,-2.25,-0.01%,1475,N/A
NQM24,"04/17/2024 21:00",18200.25,18218.25,18197.25,18217,17.5,+0.10%,2710,N/A
NQM24,"04/17/2024 20:30",18194.75,18200.75,18188,18199.5,4.25,+0.02%,1561,N/A
NQM24,"04/17/2024 20:00",18192.5,18199.5,18187.5,18195.25,3.5,+0.02%,1800,N/A
NQM24,"04/17/2024 19:30",18190.5,18196.25,18179.75,18191.75,1.25,+0.01%,1722,N/A
NQM24,"04/17/2024 19:00",18181.75,18193.75,18174.75,18190.5,9.25,+0.05%,2838,N/A
NQM24,"04/17/2024 18:30",18175,18184.25,18174.25,18181.25,6.5,+0.04%,1412,N/A
NQM24,"04/17/2024 18:00",18175,18183.75,18169,18174.75,-0.5,0.00%,1967,N/A
NQM24,"04/17/2024 17:30",18175.75,18179.5,18170,18175.25,0.25,0.00%,1539,N/A
NQM24,"04/17/2024 17:00",18165.5,18181.25,18165.5,18175,16,+0.09%,2027,N/A
NQM24,"04/17/2024 15:30",18159.75,18163.75,18156,18159,-1.25,-0.01%,2045,N/A
NQM24,"04/17/2024 15:00",18150.25,18165.75,18134.25,18160.25,10.25,+0.06%,17221,N/A
NQM24,"04/17/2024 14:30",18151.75,18209.25,18144.25,18150,-1.75,-0.01%,55233,N/A
NQM24,"04/17/2024 14:00",18198.75,18199,18145.75,18151.75,-47.,-0.26%,41064,N/A
NQM24,"04/17/2024 13:30",18206.25,18292.25,18181.75,18198.75,-7.,-0.04%,55316,N/A
NQM24,"04/17/2024 13:00",18237.5,18239,18189.5,18205.75,-32.,-0.18%,32152,N/A
NQM24,"04/17/2024 12:30",18208.75,18243.25,18187.5,18237.75,29.25,+0.16%,36383,N/A
NQM24,"04/17/2024 12:00",18139,18210.25,18132.25,18208.5,69.5,+0.38%,45321,N/A
NQM24,"04/17/2024 11:30",18177.25,18184.5,18111,18139,-38.5,-0.21%,45869,N/A
NQM24,"04/17/2024 11:00",18243,18245.75,18167.75,18177.5,-66.,-0.36%,55022,N/A
NQM24,"04/17/2024 10:30",18263,18269,18222,18243.5,-19.75,-0.11%,51597,N/A
NQM24,"04/17/2024 10:00",18297.75,18345.75,18262.25,18263.25,-34.,-0.19%,53749,N/A
NQM24,"04/17/2024 09:30",18345.25,18354.5,18259.25,18297.25,-48.,-0.26%,56577,N/A
NQM24,"04/17/2024 09:00",18387.75,18390,18304,18345.25,-41.5,-0.23%,66240,N/A
NQM24,"04/17/2024 08:30",18453,18455.25,18370.25,18386.75,-66.5,-0.36%,71988,N/A
NQM24,"04/17/2024 08:00",18425,18464.25,18420,18453.25,28.25,+0.15%,18759,N/A
NQM24,"04/17/2024 07:30",18403.5,18435,18399,18425,21.25,+0.12%,8196,N/A
NQM24,"04/17/2024 07:00",18405,18428.75,18388.75,18403.75,-1.5,-0.01%,9591,N/A
NQM24,"04/17/2024 06:30",18421.25,18427.5,18400.25,18405.25,-16.5,-0.09%,5313,N/A
NQM24,"04/17/2024 06:00",18417.5,18433.75,18406.75,18421.75,4.5,+0.02%,4889,N/A
NQM24,"04/17/2024 05:30",18426.75,18438.5,18413,18417.25,-9.25,-0.05%,5269,N/A
NQM24,"04/17/2024 05:00",18425.25,18430.75,18411,18426.5,1,+0.01%,4409,N/A
NQM24,"04/17/2024 04:30",18394,18425.5,18388,18425.5,31.75,+0.17%,4031,N/A
NQM24,"04/17/2024 04:00",18408.5,18408.75,18378.25,18393.75,-14.25,-0.08%,6193,N/A
NQM24,"04/17/2024 03:30",18392,18417.75,18383.5,18408,16.25,+0.09%,5589,N/A
NQM24,"04/17/2024 03:00",18373.75,18400,18358.25,18391.75,18,+0.10%,6642,N/A
NQM24,"04/17/2024 02:30",18354.5,18381,18330.5,18373.75,18,+0.10%,6592,N/A
NQM24,"04/17/2024 02:00",18320.25,18360.25,18316.25,18355.75,35,+0.19%,7547,N/A
NQM24,"04/17/2024 01:30",18326,18338.25,18320,18320.75,-5.5,-0.03%,5040,N/A
NQM24,"04/17/2024 01:00",18352.75,18358.25,18273.75,18326.25,-26.75,-0.15%,12398,N/A
